"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"pgnn92kjntikZcZxHDhp5mvJcuVOFy0qKFuYOVPw+dg=","pgnn92kjntikZcZxHDhp5mvJcuVOFy0qKFuYOVPw+dg=","pgnn92kjntikZcZxHDhp5mvJcuVOFy0qKFuYOVPw+dg=","","","","0","0","2018-11-02","en"
"n4zbIOtg5x1tdZlJ8V7G0LWj1rCjthCepPO9zkoyEFI=","n4zbIOtg5x1tdZlJ8V7G0LWj1rCjthCepPO9zkoyEFI=","n4zbIOtg5x1tdZlJ8V7G0LWj1rCjthCepPO9zkoyEFI=","","","","0","0","2019-09-18","en"
"26jgNdDcwCY9ZeGrOPD+EN2gqkBLiZ7aPSOH0vIQTrI=","26jgNdDcwCY9ZeGrOPD+EN2gqkBLiZ7aPSOH0vIQTrI=","26jgNdDcwCY9ZeGrOPD+EN2gqkBLiZ7aPSOH0vIQTrI=","","60","","0","14","2019-10-16","en"
"C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=","C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=","C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=","Москва, Россия","","","383","392","2015-11-28","ru"
"LxDJBaq5KbtD9kqEKmxLJVfWCCUKv5XcgDGTIknaUzY=","LxDJBaq5KbtD9kqEKmxLJVfWCCUKv5XcgDGTIknaUzY=","LxDJBaq5KbtD9kqEKmxLJVfWCCUKv5XcgDGTIknaUzY=","","","","0","0","2018-09-07","en"
"3CwVEGaDhMR8ZYCuPqUJ5yUM+rbwAMPVnFuXIf5n+8=","3CwVEGaDhMR8ZYCuPqUJ5yUM+rbwAMPVnFuXIf5n+8=","3CwVEGaDhMR8ZYCuPqUJ5yUM+rbwAMPVnFuXIf5n+8=","","Цинизм, что имеешь","","2","63","2018-01-23","ru"
"UfDVAoC9j6czRoKauuNdbuSBnELwNrKVjqfZujXP+4o=","UfDVAoC9j6czRoKauuNdbuSBnELwNrKVjqfZujXP+4o=","UfDVAoC9j6czRoKauuNdbuSBnELwNrKVjqfZujXP+4o=","","","","0","51","2018-03-09","ru"
"6cYb2hdjPr8dvdfRGvKXYoHznk6dl1gG8X59hkmq0Y=","6cYb2hdjPr8dvdfRGvKXYoHznk6dl1gG8X59hkmq0Y=","6cYb2hdjPr8dvdfRGvKXYoHznk6dl1gG8X59hkmq0Y=","","tatoo master","","0","1","2019-10-16","en"
"K+8L5ojn23LVzh55YluX9vEjM6a6GJgu3zvv8PX6s=","K+8L5ojn23LVzh55YluX9vEjM6a6GJgu3zvv8PX6s=","K+8L5ojn23LVzh55YluX9vEjM6a6GJgu3zvv8PX6s=","","","","328","576","2016-04-06","ru"
"bQ67Al6OnTsioSCOiBW6ZaZUMj3vV3+ELphzL60I+GQ=","bQ67Al6OnTsioSCOiBW6ZaZUMj3vV3+ELphzL60I+GQ=","bQ67Al6OnTsioSCOiBW6ZaZUMj3vV3+ELphzL60I+GQ=","","","","0","0","2019-09-18","en"
"Y0i2a6qXKFB8Kf7FWhWSIqMJOu3u542MkbX3vDzPQ=","Y0i2a6qXKFB8Kf7FWhWSIqMJOu3u542MkbX3vDzPQ=","Y0i2a6qXKFB8Kf7FWhWSIqMJOu3u542MkbX3vDzPQ=","","","","0","13","2015-06-08","ru"
"7Y6v98sQqmNN3QB2IrMbTcvDJwQozwIPcnrWzjPHw=","7Y6v98sQqmNN3QB2IrMbTcvDJwQozwIPcnrWzjPHw=","7Y6v98sQqmNN3QB2IrMbTcvDJwQozwIPcnrWzjPHw=","","Платформа для всех, кто работает в сфере высоких технологий","https://t.co/ICBa03YErs","8","14","2019-09-03","ru"
"N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=","N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=","N79fq+IY9pq3Osybt78l5zgLgvC+38K8IYQA3R7L6o=","","Творческая личность","","0","3","2019-09-24","en"
"885812788370837509","Игра Престолов","got_plio","","","","9365","1","2017-07-14","ru"
"3404278978","PSN Club","PSN__Club","","","","17357","40","2015-08-05","ru"
"eexr1m1D3cPBk7E0BltwAo3c6V8V92x+PpMWKwiyjU=","eexr1m1D3cPBk7E0BltwAo3c6V8V92x+PpMWKwiyjU=","eexr1m1D3cPBk7E0BltwAo3c6V8V92x+PpMWKwiyjU=","","","","0","0","2018-10-16","en"
"wcWlj8MSqzX7xjrO76WvfjSYFDA8heGE4e7xs+Euto=","wcWlj8MSqzX7xjrO76WvfjSYFDA8heGE4e7xs+Euto=","wcWlj8MSqzX7xjrO76WvfjSYFDA8heGE4e7xs+Euto=","","Читаю книги, выписываю из них самые интересные философские мысли.","","1691","1","2019-10-21","en"
"920377198590222339","ЁЖ","naigolkah","","то, о чем вам не расскажут по телевизору","https://t.co/UC7YoacEPO","11764","6","2017-10-17","ru"
"28CqjafrGnrYSiYdKoWhdTnVJ2DRdOUfrENBWgi0=","28CqjafrGnrYSiYdKoWhdTnVJ2DRdOUfrENBWgi0=","28CqjafrGnrYSiYdKoWhdTnVJ2DRdOUfrENBWgi0=","","Казино №1 в России и СНГ. Получи бонус прямо сейчас https://t.co/Eo4LRdin00","https://t.co/Eo4LRdin00","6","0","2016-03-26","ru"
"3176135580","Бабский список дел","twihussy","","Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru","","834415","27","2015-04-26","ru"
"2mWyMv2xxvAN1BqJRWYijHfj2ZJzmgpeO3JHWX3Ic=","2mWyMv2xxvAN1BqJRWYijHfj2ZJzmgpeO3JHWX3Ic=","2mWyMv2xxvAN1BqJRWYijHfj2ZJzmgpeO3JHWX3Ic=","","","","1","18","2016-10-21","ru"
"SB9metMI3l9T220BXSfkeHjG92IfLOff8qA8haRMM=","SB9metMI3l9T220BXSfkeHjG92IfLOff8qA8haRMM=","SB9metMI3l9T220BXSfkeHjG92IfLOff8qA8haRMM=","","","","47","44","2017-05-08","ru"
"pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=","pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=","pg+7JdFelOXQphFBzYIyQ37vbaxNoEMD6FkqqrOtkA=","","","","46","38","2017-06-29","ru"
"Cbj8FiSpW1IagM5dzKTAb+aL8h2PRh12zDz44ghiUc=","Cbj8FiSpW1IagM5dzKTAb+aL8h2PRh12zDz44ghiUc=","Cbj8FiSpW1IagM5dzKTAb+aL8h2PRh12zDz44ghiUc=","","","","138","11","2018-07-09","en"
"PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=","PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=","PZa04R82F0dRyW6BYkMR2hzuz04cE544Fla93wEge9I=","","","","46","38","2017-06-29","ru"
"d+zgND04UIOS3WBRWwKZb+bVQNxKu52cVWpJoxyn0k=","d+zgND04UIOS3WBRWwKZb+bVQNxKu52cVWpJoxyn0k=","d+zgND04UIOS3WBRWwKZb+bVQNxKu52cVWpJoxyn0k=","","","","0","12","2019-07-14","en"
"mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=","mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=","mTIvbgSJBHYpsDSGrqcoEEAOq97hjLEyAKlEzwTScyQ=","","","","46","38","2017-06-29","ru"
"95QwVzr2gshI5x78VDDcny4xcBQR7GKvRke9wZ1+huE=","95QwVzr2gshI5x78VDDcny4xcBQR7GKvRke9wZ1+huE=","95QwVzr2gshI5x78VDDcny4xcBQR7GKvRke9wZ1+huE=","","","https://t.co/BxlEsfHHQq","2475","0","2016-08-04","ru"
"Rj0VDFbJYbhbPzaEjETHmBBjh5aJruI7aGiaHIf6mA=","Rj0VDFbJYbhbPzaEjETHmBBjh5aJruI7aGiaHIf6mA=","Rj0VDFbJYbhbPzaEjETHmBBjh5aJruI7aGiaHIf6mA=","","","","0","0","2018-12-13","en"
"b2fBMf29RjoJ7k0XaBsO6s12aPub+AVKhjTtnvpKKk=","b2fBMf29RjoJ7k0XaBsO6s12aPub+AVKhjTtnvpKKk=","b2fBMf29RjoJ7k0XaBsO6s12aPub+AVKhjTtnvpKKk=","Москва, Россия","Официальный аккаунт поддержки Первого заместителя Руководителя Администрации Президента Сергея Кириенко","","517","482","2017-05-02","ru"
"xAy5tNi7c4R9gJphTWgIbNbUBbx8wHC1Ot8VzcV+6tA=","xAy5tNi7c4R9gJphTWgIbNbUBbx8wHC1Ot8VzcV+6tA=","xAy5tNi7c4R9gJphTWgIbNbUBbx8wHC1Ot8VzcV+6tA=","","","","46","38","2017-06-29","ru"
"rYuIOszxqzJF3EQOE6rIvuB8VL7h116DzRJnXUse+kg=","rYuIOszxqzJF3EQOE6rIvuB8VL7h116DzRJnXUse+kg=","rYuIOszxqzJF3EQOE6rIvuB8VL7h116DzRJnXUse+kg=","","Футуровости - новости России из 2039 года. Читай о важных событиях заранее.","","2475","114","2019-05-30","ru"
"iRFjWmvguGpej0BM29J8wemfffSonPrDwKaxewOUM=","iRFjWmvguGpej0BM29J8wemfffSonPrDwKaxewOUM=","iRFjWmvguGpej0BM29J8wemfffSonPrDwKaxewOUM=","","","","0","2","2017-10-19","ru"
"zZe0J5Hmvgss1whW4adkndghVXJRUbFl7ZfDtZeA=","zZe0J5Hmvgss1whW4adkndghVXJRUbFl7ZfDtZeA=","zZe0J5Hmvgss1whW4adkndghVXJRUbFl7ZfDtZeA=","","","","1","0","2019-05-20","en"
"U5JSed3wifrAcOw9yQJv0wSeiomgEzQ4fMXahtUBw8=","U5JSed3wifrAcOw9yQJv0wSeiomgEzQ4fMXahtUBw8=","U5JSed3wifrAcOw9yQJv0wSeiomgEzQ4fMXahtUBw8=","","","","0","0","2018-09-07","en"
"XUQX2dIlNnn6IyIogkY+ILW8+lvgKwoedKHmfAxZzR0=","XUQX2dIlNnn6IyIogkY+ILW8+lvgKwoedKHmfAxZzR0=","XUQX2dIlNnn6IyIogkY+ILW8+lvgKwoedKHmfAxZzR0=","","","","3","10","2018-09-26","en"
"KHMsU0GTAvBmz27gxAxeaPwP8PkTzOiIpyh65V5CU=","KHMsU0GTAvBmz27gxAxeaPwP8PkTzOiIpyh65V5CU=","KHMsU0GTAvBmz27gxAxeaPwP8PkTzOiIpyh65V5CU=","","","","0","0","2019-09-18","en"
"EZ3LzmjJ8lkQhJAPuRhbLgc0c0NeAQ8nG8kI4jaEg4=","EZ3LzmjJ8lkQhJAPuRhbLgc0c0NeAQ8nG8kI4jaEg4=","EZ3LzmjJ8lkQhJAPuRhbLgc0c0NeAQ8nG8kI4jaEg4=","","","","11","127","2015-05-27","ru"
"ekeaQ0g3CH54rP1gWtlcNCzqQGKmVO5zEsL+Fer8Eo=","ekeaQ0g3CH54rP1gWtlcNCzqQGKmVO5zEsL+Fer8Eo=","ekeaQ0g3CH54rP1gWtlcNCzqQGKmVO5zEsL+Fer8Eo=","","Обижена и унижена. Панин мудак. Поддержи меня рт","","11","0","2016-10-25","ru"
"hy2shskA1wWmA4ScC31Z4PjtF0yUUAHudvwZnum1Sl8=","hy2shskA1wWmA4ScC31Z4PjtF0yUUAHudvwZnum1Sl8=","hy2shskA1wWmA4ScC31Z4PjtF0yUUAHudvwZnum1Sl8=","Южно-Сахалинск, Россия","Дурные сомнения прочь, тебе вещает хорошая дочь","","252","529","2016-04-06","ru"
"3o6ysb4Cnt2R2O5njpk5ecpXLJgbVZsIbE9nHdbAYg=","3o6ysb4Cnt2R2O5njpk5ecpXLJgbVZsIbE9nHdbAYg=","3o6ysb4Cnt2R2O5njpk5ecpXLJgbVZsIbE9nHdbAYg=","","","","0","0","2019-07-01","en"
"vLuUlZyfsZB2CsjcBltyEg2TN5PaAbvFIX2MYSqNZv4=","vLuUlZyfsZB2CsjcBltyEg2TN5PaAbvFIX2MYSqNZv4=","vLuUlZyfsZB2CsjcBltyEg2TN5PaAbvFIX2MYSqNZv4=","","","","0","30","2018-04-05","ru"
"HZtFLWxHOcTxtB1PSyTYrZlLL023YRn4csoDHPJ7no=","HZtFLWxHOcTxtB1PSyTYrZlLL023YRn4csoDHPJ7no=","HZtFLWxHOcTxtB1PSyTYrZlLL023YRn4csoDHPJ7no=","","","","0","0","2018-10-11","ru"
"A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=","A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=","A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=","","","","2","54","2018-09-26","ru"
"vcIA8LbiUR+AbnGPpdVo8Pic+gQtpItzhGHAirZcBU=","vcIA8LbiUR+AbnGPpdVo8Pic+gQtpItzhGHAirZcBU=","vcIA8LbiUR+AbnGPpdVo8Pic+gQtpItzhGHAirZcBU=","","","","0","74","2017-10-27","ru"
"NLgdrVXxY9WHIfMaxCDkXYn7BfAx1IdsIHYr7gZf7SE=","NLgdrVXxY9WHIfMaxCDkXYn7BfAx1IdsIHYr7gZf7SE=","NLgdrVXxY9WHIfMaxCDkXYn7BfAx1IdsIHYr7gZf7SE=","","not a model","","0","6","2019-10-16","en"
"VrKeUUD93oFj65OGNK79eXaPVcsyWM02lpXj8lrYJc=","VrKeUUD93oFj65OGNK79eXaPVcsyWM02lpXj8lrYJc=","VrKeUUD93oFj65OGNK79eXaPVcsyWM02lpXj8lrYJc=","","","","1","11","2015-06-04","ru"
"Y8OIOMBoxv713Mywvra+4Jzws1EeJJPC4LML3SGuT00=","Y8OIOMBoxv713Mywvra+4Jzws1EeJJPC4LML3SGuT00=","Y8OIOMBoxv713Mywvra+4Jzws1EeJJPC4LML3SGuT00=","Рос","#ЛидерыРоссии — это открытый конкурс для руководителей нового поколения.","https://t.co/BjW4fCEfeO","845","18","2017-11-05","ru"
"cuswP00uDqz3gjfEc6XWFlYqlEpbv6dz8tkbC6oALU=","cuswP00uDqz3gjfEc6XWFlYqlEpbv6dz8tkbC6oALU=","cuswP00uDqz3gjfEc6XWFlYqlEpbv6dz8tkbC6oALU=","","","","11","18","2019-09-02","en"
"G1vmduTUMNY3bgqW+9cNH1M6Ozm+Xqeakxaf50rbiU=","G1vmduTUMNY3bgqW+9cNH1M6Ozm+Xqeakxaf50rbiU=","G1vmduTUMNY3bgqW+9cNH1M6Ozm+Xqeakxaf50rbiU=","","","","0","0","2019-09-18","en"
"MK8iQwd1SzwVUVNZAhTjAAjwyFUyawys4b1HCvg1Jjc=","MK8iQwd1SzwVUVNZAhTjAAjwyFUyawys4b1HCvg1Jjc=","MK8iQwd1SzwVUVNZAhTjAAjwyFUyawys4b1HCvg1Jjc=","","Национальный туристический портал России","https://t.co/83FWuzA4Fu","3587","170","2015-07-07","ru"
"UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=","UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=","UuE8Hxz2UoNqeeqHQqPTGiX+z8VMGSUiedVjzXy8=","","Обожаю футбол, баскетбол и тачки","","0","43","2018-09-26","ru"
"Z1LeXx7qmPbZgNnLEz+GypL2wCimwnB7rUfcmvurUM=","Z1LeXx7qmPbZgNnLEz+GypL2wCimwnB7rUfcmvurUM=","Z1LeXx7qmPbZgNnLEz+GypL2wCimwnB7rUfcmvurUM=","Саратов, Россия","","","0","12","2016-08-14","ru"
"5m5xkk2C9tWX61t21DHmWJM60NiexhtBbMUyQYEAY=","5m5xkk2C9tWX61t21DHmWJM60NiexhtBbMUyQYEAY=","5m5xkk2C9tWX61t21DHmWJM60NiexhtBbMUyQYEAY=","","","","0","89","2018-02-05","ru"
"ZoUgeAfMxafOzRRvm822MApqYt3nj4cn8VqO9X3s3I=","ZoUgeAfMxafOzRRvm822MApqYt3nj4cn8VqO9X3s3I=","ZoUgeAfMxafOzRRvm822MApqYt3nj4cn8VqO9X3s3I=","","","","0","0","2019-09-18","en"
"fComy1Zl6qngZJFebaitaqr7tAZmV8gGEaNdBj79qvo=","fComy1Zl6qngZJFebaitaqr7tAZmV8gGEaNdBj79qvo=","fComy1Zl6qngZJFebaitaqr7tAZmV8gGEaNdBj79qvo=","","","","0","0","2019-06-18","en"
"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"vye2Jo1sfpke10Jz11mKKfIWG+nLVaNxTZIoxDd7iew=","vye2Jo1sfpke10Jz11mKKfIWG+nLVaNxTZIoxDd7iew=","vye2Jo1sfpke10Jz11mKKfIWG+nLVaNxTZIoxDd7iew=","Москва","Я такая какая есть и точка.","","160","303","2012-12-24","ru"
"90210690","Иван Сычев","ivan_sychev","Москва, Россия","Пишу о технологиях.","https://t.co/3Qi52XrhdI","9967","1266","2009-11-15","ru"
"Wrz1647Mtd+Q43yh5yysb1R2sycwroBbiuOZA1+LyM=","Wrz1647Mtd+Q43yh5yysb1R2sycwroBbiuOZA1+LyM=","Wrz1647Mtd+Q43yh5yysb1R2sycwroBbiuOZA1+LyM=","","","","1080","965","2013-02-19","ru"
"ww7Dt5nAzDrWLb10fHwPhZURy6IuDKHgeZ55NHfP4AM=","ww7Dt5nAzDrWLb10fHwPhZURy6IuDKHgeZ55NHfP4AM=","ww7Dt5nAzDrWLb10fHwPhZURy6IuDKHgeZ55NHfP4AM=","","","","10","34","2014-12-29","en"
"LkSRSmVdyuXxtauCPrNI+nc7uDKLP+FNC6wtaAKYJc4=","LkSRSmVdyuXxtauCPrNI+nc7uDKLP+FNC6wtaAKYJc4=","LkSRSmVdyuXxtauCPrNI+nc7uDKLP+FNC6wtaAKYJc4=","Ярославль, Россия","","","329","349","2013-05-06","ru"
"cKyR9tqz1YilvUeH8O0BMO3+U3B2vnc2qNke+QQkgec=","cKyR9tqz1YilvUeH8O0BMO3+U3B2vnc2qNke+QQkgec=","cKyR9tqz1YilvUeH8O0BMO3+U3B2vnc2qNke+QQkgec=","Москва","","","1730","1927","2013-04-09","ru"
"SrwbcPD7ewR3w3v7H9+kLTsZiYGp1L76wASGj34lTHw=","SrwbcPD7ewR3w3v7H9+kLTsZiYGp1L76wASGj34lTHw=","SrwbcPD7ewR3w3v7H9+kLTsZiYGp1L76wASGj34lTHw=","Москва","По эту сторону баррикад...","","382","988","2013-06-19","ru"
"NtmY1KKZKq0+RVLmFE3oSviJGMTgxOSYISj5Q9htNE=","NtmY1KKZKq0+RVLmFE3oSviJGMTgxOSYISj5Q9htNE=","NtmY1KKZKq0+RVLmFE3oSviJGMTgxOSYISj5Q9htNE=","Москва","","","38","136","2013-09-18","ru"
"O+wapek28NbKr2hzlVwzd55mLN2Vbj0uj96dtbkP5Yo=","O+wapek28NbKr2hzlVwzd55mLN2Vbj0uj96dtbkP5Yo=","O+wapek28NbKr2hzlVwzd55mLN2Vbj0uj96dtbkP5Yo=","Москва","Веселая и общительная)","","1762","1915","2013-02-18","ru"
"pGs+NS6Zp5KfiOXxQidSz4QZ2sj8ky0iX3cibmSa148=","pGs+NS6Zp5KfiOXxQidSz4QZ2sj8ky0iX3cibmSa148=","pGs+NS6Zp5KfiOXxQidSz4QZ2sj8ky0iX3cibmSa148=","Москва","Вышиваю крестиком)","","1699","1806","2013-04-09","ru"
"syFTmJKLvD7BLyOnRhJ8aeNgqv3AEIplH9TeTstMEo=","syFTmJKLvD7BLyOnRhJ8aeNgqv3AEIplH9TeTstMEo=","syFTmJKLvD7BLyOnRhJ8aeNgqv3AEIplH9TeTstMEo=","","","","111","280","2015-05-07","ru"
"zqtuhqOi7XdmgNpw05dEb8+fOFJHNxEawnuFRjIiA9s=","zqtuhqOi7XdmgNpw05dEb8+fOFJHNxEawnuFRjIiA9s=","zqtuhqOi7XdmgNpw05dEb8+fOFJHNxEawnuFRjIiA9s=","Москва","Молодой, веселый, общительный. Кадровик.","","45","88","2011-12-14","en"
"XnLg2R7z+rFd9+w7avY8exNMciz8Hrb9lcEMOQAvw=","XnLg2R7z+rFd9+w7avY8exNMciz8Hrb9lcEMOQAvw=","XnLg2R7z+rFd9+w7avY8exNMciz8Hrb9lcEMOQAvw=","Москва","","","1569","1547","2013-03-11","ru"
"yhfSV0BSjVNA59ZjgRMvJaAD5MOLN2f79GL7Bkuo8o=","yhfSV0BSjVNA59ZjgRMvJaAD5MOLN2f79GL7Bkuo8o=","yhfSV0BSjVNA59ZjgRMvJaAD5MOLN2f79GL7Bkuo8o=","Москва","","","1727","1633","2013-03-13","ru"
"4AgKL9TAXOJxZZraU0ocC3iGWLsqogh0PdVakxGWGY=","4AgKL9TAXOJxZZraU0ocC3iGWLsqogh0PdVakxGWGY=","4AgKL9TAXOJxZZraU0ocC3iGWLsqogh0PdVakxGWGY=","Москва","Если вы хотите узнать, что на самом деле думает женщина, смотрите на нее, но не слушайте...","","423","1412","2010-12-14","ru"
"Afj2TqIpQq+Q6U34gtP8hPrlGVPzqphrSX66UsGoZbk=","Afj2TqIpQq+Q6U34gtP8hPrlGVPzqphrSX66UsGoZbk=","Afj2TqIpQq+Q6U34gtP8hPrlGVPzqphrSX66UsGoZbk=","","","","0","3","2013-03-13","ru"
"mFpurzxHiH2FzPNp8PE82h5r6x5lCnn9ogxWXJVRrDk=","mFpurzxHiH2FzPNp8PE82h5r6x5lCnn9ogxWXJVRrDk=","mFpurzxHiH2FzPNp8PE82h5r6x5lCnn9ogxWXJVRrDk=","Москва","","","1445","1865","2013-04-03","ru"
"zlQXvkT4pTXYRajOiHWKWaPOxi8ZlKI+nIKWzqd3rk=","zlQXvkT4pTXYRajOiHWKWaPOxi8ZlKI+nIKWzqd3rk=","zlQXvkT4pTXYRajOiHWKWaPOxi8ZlKI+nIKWzqd3rk=","Москва","","","234","603","2013-04-11","ru"
"ZC4x24Sv1AZlX4sJl4XQs+2z0D14LUo0qzrGSqZEUqk=","ZC4x24Sv1AZlX4sJl4XQs+2z0D14LUo0qzrGSqZEUqk=","ZC4x24Sv1AZlX4sJl4XQs+2z0D14LUo0qzrGSqZEUqk=","Воронеж","Вселенная знает, как будет лучше. Рано или поздно она сведет нас с нужными людьми и разведет с ненужными #followback","https://t.co/2S2eA5MhEm","2505","2927","2013-04-24","ru"
"yh8UwLAH51N1MEImSlf39GXY2DeU3WgoEnY1Cak3rU=","yh8UwLAH51N1MEImSlf39GXY2DeU3WgoEnY1Cak3rU=","yh8UwLAH51N1MEImSlf39GXY2DeU3WgoEnY1Cak3rU=","москва","","http://t.co/tEZOVoRKtG","52","141","2011-10-07","ru"
"boi9aLMGmfYmXmCLbVGbj5czTHMRZxR41nW3JgwV18=","boi9aLMGmfYmXmCLbVGbj5czTHMRZxR41nW3JgwV18=","boi9aLMGmfYmXmCLbVGbj5czTHMRZxR41nW3JgwV18=","Санкт-Петербург","","","1249","1090","2013-05-18","ru"
"KtuR0j0v+lLYA39uzumHIN21TVQkNcw075hT0Fxs0w0=","KtuR0j0v+lLYA39uzumHIN21TVQkNcw075hT0Fxs0w0=","KtuR0j0v+lLYA39uzumHIN21TVQkNcw075hT0Fxs0w0=","","","","296","1587","2014-12-26","ru"
"2819481665","M I N I M Ʌ L I S M","minimalism_jpg","","","","74133","25","2014-10-09","ru"
"AkZToixkz3eB271Qh0ESf1ICcHaISwJwQCWi3j5zk=","AkZToixkz3eB271Qh0ESf1ICcHaISwJwQCWi3j5zk=","AkZToixkz3eB271Qh0ESf1ICcHaISwJwQCWi3j5zk=","","люблю активный стиль жизни","","53","487","2013-01-10","ru"
"awDzf2GnbCUOQ9sqVawXWQOfASKPFmHYmdoF5LDSFZo=","awDzf2GnbCUOQ9sqVawXWQOfASKPFmHYmdoF5LDSFZo=","awDzf2GnbCUOQ9sqVawXWQOfASKPFmHYmdoF5LDSFZo=","","","","1021","303","2013-03-22","ru"
"t+a52kVM6yxbbrnW7ugob3qumpBvoBeumMlhXPuTdY=","t+a52kVM6yxbbrnW7ugob3qumpBvoBeumMlhXPuTdY=","t+a52kVM6yxbbrnW7ugob3qumpBvoBeumMlhXPuTdY=","Москва, Россия","","","62","100","2014-02-19","ru"
"FgunhVWrP7giXkYOZ+zZTHqy0obyi6LPT60R1fQUQ8=","FgunhVWrP7giXkYOZ+zZTHqy0obyi6LPT60R1fQUQ8=","FgunhVWrP7giXkYOZ+zZTHqy0obyi6LPT60R1fQUQ8=","Москва","Я такой как все, но необычный","","66","141","2012-02-22","ru"
"NZUoKcqgOT5Rk0xxx2TxMfRzmZoDmaVOIEh+bus4hto=","NZUoKcqgOT5Rk0xxx2TxMfRzmZoDmaVOIEh+bus4hto=","NZUoKcqgOT5Rk0xxx2TxMfRzmZoDmaVOIEh+bus4hto=","","Интересная молодая особа ищет своего ненаглядного и желанного красавца, который будет любить...","","221","290","2010-12-02","ru"
"2576378263","Лурк","lurkmoreeee","","","","38437","240","2014-06-19","ru"
"nAsRyflAS2WiBI7aI1oYAAunj8tSbIzZPkZ06gMKiA=","nAsRyflAS2WiBI7aI1oYAAunj8tSbIzZPkZ06gMKiA=","nAsRyflAS2WiBI7aI1oYAAunj8tSbIzZPkZ06gMKiA=","","","","236","748","2014-11-05","ru"
"9eFllh2II9h99HyV7OIw3y0txm4G3k0HTEj0cGtVU8=","9eFllh2II9h99HyV7OIw3y0txm4G3k0HTEj0cGtVU8=","9eFllh2II9h99HyV7OIw3y0txm4G3k0HTEj0cGtVU8=","","English version of Twitter @SamantaDarko. Thank you to all those who understand me in every line. [18+] 
Contact: samantha.darko@yandex.ru","","3285","1","2016-01-10","en"
"825756878","S U P R E M E","ssuppremme","","","https://t.co/08YLPv7yOK","87462","2","2012-09-15","ru"
"igt4hGFVK3u3MUcdP47DkXHKMLUJ4CuoHj+9gDXWfRE=","igt4hGFVK3u3MUcdP47DkXHKMLUJ4CuoHj+9gDXWfRE=","igt4hGFVK3u3MUcdP47DkXHKMLUJ4CuoHj+9gDXWfRE=","Москва","","","583","521","2013-05-03","ru"
"79c0DydD2NrGnfKfUIAJwI0DbuC5oNPePIKE8Ux8YI=","79c0DydD2NrGnfKfUIAJwI0DbuC5oNPePIKE8Ux8YI=","79c0DydD2NrGnfKfUIAJwI0DbuC5oNPePIKE8Ux8YI=","","","","21","124","2015-05-22","ru"
"XNwfwtvtfbK1rnAg3BfQskIkpCIqQJJaV+i7Zy9F94=","XNwfwtvtfbK1rnAg3BfQskIkpCIqQJJaV+i7Zy9F94=","XNwfwtvtfbK1rnAg3BfQskIkpCIqQJJaV+i7Zy9F94=","Москва","Счастье мимолётно и лживо,зато печаль правдива и долговечна.
Ей можно верить.
(с)Франсуаза Саган","","402","539","2010-05-29","ru"
"RQYHkvcbAP1DilhYNo5lrTO3XJAJx+o5SskhVJgqli0=","RQYHkvcbAP1DilhYNo5lrTO3XJAJx+o5SskhVJgqli0=","RQYHkvcbAP1DilhYNo5lrTO3XJAJx+o5SskhVJgqli0=","","","","74","107","2014-11-25","ru"
"148447059","29.ru","_29ru_","Архангельск","Новости Архангельска: все самое важное и актуальное.","http://t.co/EfiotwVRre","8425","44","2010-05-26","ru"
"leVtQJKfyrRo7BWhb9n1ju37672Rhwujypi7JEt3aoc=","leVtQJKfyrRo7BWhb9n1ju37672Rhwujypi7JEt3aoc=","leVtQJKfyrRo7BWhb9n1ju37672Rhwujypi7JEt3aoc=","","","","266","1482","2014-11-23","ru"
"ZVwajU1F7r6VY0h5iaEVPs78C17p8ykpY8j96SMkERM=","ZVwajU1F7r6VY0h5iaEVPs78C17p8ykpY8j96SMkERM=","ZVwajU1F7r6VY0h5iaEVPs78C17p8ykpY8j96SMkERM=","Санкт-Петербург","","","459","623","2013-05-08","ru"
