"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"1Rf2s0L++cCmiGYutfy0oPxgMZWJVERRGF5P2Vryi0=","1Rf2s0L++cCmiGYutfy0oPxgMZWJVERRGF5P2Vryi0=","1Rf2s0L++cCmiGYutfy0oPxgMZWJVERRGF5P2Vryi0=","Cuba","Exígete mucho a ti mismo y espera poco de los demás. Así te ahorrarás disgustos","","590","1698","2020-07-27","en"
"YNQ+zbzsoQMNnsTxr8ENYC7duFXiNRNQQJzN7oy+ig=","YNQ+zbzsoQMNnsTxr8ENYC7duFXiNRNQQJzN7oy+ig=","YNQ+zbzsoQMNnsTxr8ENYC7duFXiNRNQQJzN7oy+ig=","Islamic Republic of Iran","","","0","2","2018-08-20","en"
"g0vG4CXyaC2WQhmtgKhVUET60cvC0zMwkSIh2aUsMw=","g0vG4CXyaC2WQhmtgKhVUET60cvC0zMwkSIh2aUsMw=","g0vG4CXyaC2WQhmtgKhVUET60cvC0zMwkSIh2aUsMw=","","For me Sometimes later becomes never. I have to do it right now... #fbr","","1","32","2020-08-31","en"
"73NqzpHUH7ksD7EiWjD80RSe4iSQ+W8IQzizkonEvRs=","73NqzpHUH7ksD7EiWjD80RSe4iSQ+W8IQzizkonEvRs=","73NqzpHUH7ksD7EiWjD80RSe4iSQ+W8IQzizkonEvRs=","","","","0","0","2020-07-12","en"
"M4AN5Ed68gBwmVS3DcPbwuXv7cJRYDwsCvmJ84BYSB0=","M4AN5Ed68gBwmVS3DcPbwuXv7cJRYDwsCvmJ84BYSB0=","M4AN5Ed68gBwmVS3DcPbwuXv7cJRYDwsCvmJ84BYSB0=","portland","#RESIST! You can't support the GOP and the US at the same time.
#voteblue 🌊🌊","","718","839","2020-05-17","fa"
"BAkO1Lp4cGPhazBMDJQI204NqNcfuBe0uC10f9Qt0k=","BAkO1Lp4cGPhazBMDJQI204NqNcfuBe0uC10f9Qt0k=","BAkO1Lp4cGPhazBMDJQI204NqNcfuBe0uC10f9Qt0k=","Milwaukee ","Patriot American... Love sports and politics... Master of Science in H.R management 😎","","53","139","2020-06-18","en"
"n5lz9VsZpaWmJiE+6DqqGUbKkjppojceXJnnvYwFiCk=","n5lz9VsZpaWmJiE+6DqqGUbKkjppojceXJnnvYwFiCk=","n5lz9VsZpaWmJiE+6DqqGUbKkjppojceXJnnvYwFiCk=","Virginia","Fathe, Husband. love family, country.
#Patriot #MAGA #HailedVictory #AmericaFirst fight for win the race of #2020election #TheFirstWhitePresident","","27","64","2020-09-24","en"
"3wyxtnGm6RUozXZ0pLy92lrUpF8WLHNFQ4zlc4TMO0=","3wyxtnGm6RUozXZ0pLy92lrUpF8WLHNFQ4zlc4TMO0=","3wyxtnGm6RUozXZ0pLy92lrUpF8WLHNFQ4zlc4TMO0=","saco","biology teacher political researcher #BLM #bluewave #bluevote #resist 🇺🇸💙🌊🌊🌊","","135","258","2020-09-05","en"
"k7EtyMVqYtJxXrEd7ZyxzgXcxh9owZ7y760zFatxnY=","k7EtyMVqYtJxXrEd7ZyxzgXcxh9owZ7y760zFatxnY=","k7EtyMVqYtJxXrEd7ZyxzgXcxh9owZ7y760zFatxnY=","","","","0","0","2020-10-06","en"
"ctWsvE0bQlNGnT6epeFAwYvFxrJDCyCZAQbiz3fp48=","ctWsvE0bQlNGnT6epeFAwYvFxrJDCyCZAQbiz3fp48=","ctWsvE0bQlNGnT6epeFAwYvFxrJDCyCZAQbiz3fp48=","","Astrology","","1","10","2020-10-02","en"
"1235289416370774016","Alexis","Atrumphater","","trump hater
#Resist #FBR
#DemVoice1","","6528","5932","2020-03-04","en"
"hkHAOHxXGt95jKyclLf70qjOMCdw3E7RyP1EYC0pYJU=","hkHAOHxXGt95jKyclLf70qjOMCdw3E7RyP1EYC0pYJU=","hkHAOHxXGt95jKyclLf70qjOMCdw3E7RyP1EYC0pYJU=","","Criez avec moi:
Vive la liberté!","","277","186","2020-05-19","en"
"Zpd6YefEB1Dx4j+TND92UyyJJYollSp4nctaVp12gxA=","Zpd6YefEB1Dx4j+TND92UyyJJYollSp4nctaVp12gxA=","Zpd6YefEB1Dx4j+TND92UyyJJYollSp4nctaVp12gxA=","New York","history-art- painting- social activist
innocent or guilty - good or bad is a construct of human beings
Social liberal democracy
#resist #FBR","","502","604","2020-06-18","en"
"W9PBzUfH6Sm6JHYe0L+8SxsDn94ECH9vbe62X07DKMM=","W9PBzUfH6Sm6JHYe0L+8SxsDn94ECH9vbe62X07DKMM=","W9PBzUfH6Sm6JHYe0L+8SxsDn94ECH9vbe62X07DKMM=","","","","0","0","2016-11-09","fa"
"UXER9juiCKC88C3vpnECYg6b2WJw3Dj3KHsU4XaPAwk=","UXER9juiCKC88C3vpnECYg6b2WJw3Dj3KHsU4XaPAwk=","UXER9juiCKC88C3vpnECYg6b2WJw3Dj3KHsU4XaPAwk=","","Neda","","0","0","2020-04-17","en"
"T8AyWQK3ajadJJL2J+OJovSr4z+rpoK4LqM6ob+wTw=","T8AyWQK3ajadJJL2J+OJovSr4z+rpoK4LqM6ob+wTw=","T8AyWQK3ajadJJL2J+OJovSr4z+rpoK4LqM6ob+wTw=","","‏‏‏اکانت قبلی در کمتر از ۲۴ساعت از فعالیتم محدود شد.از اسراییلی خوشم نمیاد و منطق دارم . ریپورت و پاچه خواری برای صهیونیست نشانه بی سوادی و بی منطق بودن شماست.","https://t.co/CYVvMNEYEj","880","826","2019-05-22","fa"
"iVnWPNBGsoPoOI0d759LSmf2u0DGfCCHSznVuHLNjo=","iVnWPNBGsoPoOI0d759LSmf2u0DGfCCHSznVuHLNjo=","iVnWPNBGsoPoOI0d759LSmf2u0DGfCCHSznVuHLNjo=","","conflict and Diplomacy in the Middle east must end🏳
#resistance","","248","1005","2019-12-03","en"
"XgAGjzePXzjqG1ziX2nhtQnZ4pwVyIP4FNDf8GiNzkc=","XgAGjzePXzjqG1ziX2nhtQnZ4pwVyIP4FNDf8GiNzkc=","XgAGjzePXzjqG1ziX2nhtQnZ4pwVyIP4FNDf8GiNzkc=","","Q: We must secure the existence of our people /Ph.D. Middle age studies.faithful husband, grateful child GOD fearing son.We must secure the existence OUR PEOPLE","","99","173","2020-09-04","en"
"N0D7dOmSNuDjVdGidXmZww8zhWEFkoYCmYC5IEw9X0=","N0D7dOmSNuDjVdGidXmZww8zhWEFkoYCmYC5IEw9X0=","N0D7dOmSNuDjVdGidXmZww8zhWEFkoYCmYC5IEw9X0=","Islamic Republic of Iran","Nothing special about me!","","39","101","2017-01-04","en"
"2RHBBCePF5Uasa4EGd9NRMi3v3EgZxWRjsDXIA4RVM=","2RHBBCePF5Uasa4EGd9NRMi3v3EgZxWRjsDXIA4RVM=","2RHBBCePF5Uasa4EGd9NRMi3v3EgZxWRjsDXIA4RVM=","","Convirtiendo mis sueños en mi visión y mi visión en mi realidad.","","1511","2260","2020-07-21","en"
"G5arTLyHyzGchTQR4L6X0HM8ANbHOSszXkRqU8tlY4U=","G5arTLyHyzGchTQR4L6X0HM8ANbHOSszXkRqU8tlY4U=","G5arTLyHyzGchTQR4L6X0HM8ANbHOSszXkRqU8tlY4U=","butte","soccer player , sport science freedom cause life #resistance #voteblue 🇺🇸","","117","315","2020-09-05","en"
"0zCl5U0pYu0gEmK3JtjO5fbnxEj6pO9GUgH52Q6yg0E=","0zCl5U0pYu0gEmK3JtjO5fbnxEj6pO9GUgH52Q6yg0E=","0zCl5U0pYu0gEmK3JtjO5fbnxEj6pO9GUgH52Q6yg0E=","","","","68","57","2013-02-27","fa"
"Llwo+0XebgvqnGE1UiwiaJqfQWQF6NJX+gnV77DBRpk=","Llwo+0XebgvqnGE1UiwiaJqfQWQF6NJX+gnV77DBRpk=","Llwo+0XebgvqnGE1UiwiaJqfQWQF6NJX+gnV77DBRpk=","Chicago","United States of America-land of the free and home of the brave! #RealAmericans have zero tolerance for Donald Trump mentality.
#resist
#voteblue 🌊🌊🌊","","725","671","2020-05-18","fa"
"fOKnPXaJon5pH9ZoHgWWQG+L1TdWue7y5OAPSPhLZs=","fOKnPXaJon5pH9ZoHgWWQG+L1TdWue7y5OAPSPhLZs=","fOKnPXaJon5pH9ZoHgWWQG+L1TdWue7y5OAPSPhLZs=","","I try to live at the moment, neither past, nor future، in a peaceful world, a real UTOPIA.
I love babies too😍","","2176","2142","2020-01-08","en"
"fjTbBXlRIfYf3YSIoddN2aPQ0sGbh+zNXO5CJaQK5xY=","fjTbBXlRIfYf3YSIoddN2aPQ0sGbh+zNXO5CJaQK5xY=","fjTbBXlRIfYf3YSIoddN2aPQ0sGbh+zNXO5CJaQK5xY=","","#resist","","89","263","2020-06-20","en"
"OiGJvJyTyR77VscoQBz5HEs8pfB+Npnmhfd1CIVx0As=","OiGJvJyTyR77VscoQBz5HEs8pfB+Npnmhfd1CIVx0As=","OiGJvJyTyR77VscoQBz5HEs8pfB+Npnmhfd1CIVx0As=","","In God, we trust #resist #blm ally","","0","3","2020-09-01","en"
"L2HpDnzH5orQByNzTzhIpBwk4GYTVxjW1f30XzSYk4=","L2HpDnzH5orQByNzTzhIpBwk4GYTVxjW1f30XzSYk4=","L2HpDnzH5orQByNzTzhIpBwk4GYTVxjW1f30XzSYk4=","Iran","Kanal Khadem al-Hossein memberikan sumbangan dalam khazanah keilmuan ahlulbait dalam ranah: Hadits, Tafsir, Ahkam, Istiftaat dan Shialogi.","","0","0","2015-06-16","en"
"kHxA90VEcqEmqxBrVTYN4ptveFUQYxIBGH78889zFpE=","kHxA90VEcqEmqxBrVTYN4ptveFUQYxIBGH78889zFpE=","kHxA90VEcqEmqxBrVTYN4ptveFUQYxIBGH78889zFpE=","","","","1","11","2020-08-30","en"
"SPTSWEL3gCY3zecN1QesXVcXL5nQrcsJLMIexW0H1Ls=","SPTSWEL3gCY3zecN1QesXVcXL5nQrcsJLMIexW0H1Ls=","SPTSWEL3gCY3zecN1QesXVcXL5nQrcsJLMIexW0H1Ls=","Texas, USA","","","47","8","2018-08-31","en"
"1067814896706994176","Fatma Nursani","FatmaNursani","Jakarta Barat, DKI Jakarta","أَمَّنْ يُجِيبُ الْمُضْطَرَّ إِذَا دَعَاهُ وَيَكْشِفُ السُّوءَ 
Bukankah Allah yang memperkenankan doa orang yg dlm kesulitan bila dia berdoa kepada-Nya","","5292","2384","2018-11-28","en"
"ihebftfoiQH0gqnMEtewUItGMoFV66UzO0ALQPLbc=","ihebftfoiQH0gqnMEtewUItGMoFV66UzO0ALQPLbc=","ihebftfoiQH0gqnMEtewUItGMoFV66UzO0ALQPLbc=","","","","0","0","2020-09-03","en"
"5O68KDqdztRXhsl9HkNpWLfdwjINlgxlCDiKbBCFzzc=","5O68KDqdztRXhsl9HkNpWLfdwjINlgxlCDiKbBCFzzc=","5O68KDqdztRXhsl9HkNpWLfdwjINlgxlCDiKbBCFzzc=","California","Environmentalist
Vegetarian
employer of environment","","1583","5012","2019-12-17","en"
"9IoBTR8mbZPHSTNJzUdFxjGVrwdyt6wZEl66lPHy+As=","9IoBTR8mbZPHSTNJzUdFxjGVrwdyt6wZEl66lPHy+As=","9IoBTR8mbZPHSTNJzUdFxjGVrwdyt6wZEl66lPHy+As=","","#MAGA
#KAG
Not New here
Trump Is our Savior","","7","37","2020-10-03","en"
"ClY9w94PItExRzRvSpIZ+LDRyQsW09Mg4hMPc0N8E=","ClY9w94PItExRzRvSpIZ+LDRyQsW09Mg4hMPc0N8E=","ClY9w94PItExRzRvSpIZ+LDRyQsW09Mg4hMPc0N8E=","","Dream it. Wish it. Do it.

#BlueWave #VoteBlue #HumanityFirst #FBR","","1449","1840","2020-05-30","en"
"Z15W4FAfYO3oSVZ6kjsyXXLSWe8VRsiGwV0Wch6rjao=","Z15W4FAfYO3oSVZ6kjsyXXLSWe8VRsiGwV0Wch6rjao=","Z15W4FAfYO3oSVZ6kjsyXXLSWe8VRsiGwV0Wch6rjao=","","#resist
#votebluetoSaveAmericans","","74","172","2020-06-20","en"
"QqUiKPpPC6+O63FeSq2Qd1eYy7mH2GqYP6jyAdyeoug=","QqUiKPpPC6+O63FeSq2Qd1eYy7mH2GqYP6jyAdyeoug=","QqUiKPpPC6+O63FeSq2Qd1eYy7mH2GqYP6jyAdyeoug=","St Louis, MO","Be a size; A size for society, a size for family, a size for yourself. Never underestimate yourself. WE ARE THE POWER. #Resist #VoteBlue","","113","209","2019-03-31","en"
"KDPuEWEH9vUzPJJYOWrnRKwAkD475uTOwGgDadl13M=","KDPuEWEH9vUzPJJYOWrnRKwAkD475uTOwGgDadl13M=","KDPuEWEH9vUzPJJYOWrnRKwAkD475uTOwGgDadl13M=","","La sixième République est la seule solution...","","254","136","2020-05-31","en"
"FFkR2f6AugAbke6onMgAhnwR9OKk3Ibj1556WOzluEA=","FFkR2f6AugAbke6onMgAhnwR9OKk3Ibj1556WOzluEA=","FFkR2f6AugAbke6onMgAhnwR9OKk3Ibj1556WOzluEA=","","The civil rights of Movement of today is the pro-life movement.  #1A #2A #4A #5A  #IFBAP I follow back only patriots... #Americafirst","","244","335","2020-09-05","en"
"sbu4BnUzvPyriLSOCLA0PrwR832EGEAHdhXnvBZxqz8=","sbu4BnUzvPyriLSOCLA0PrwR832EGEAHdhXnvBZxqz8=","sbu4BnUzvPyriLSOCLA0PrwR832EGEAHdhXnvBZxqz8=","US","","","33","144","2020-10-05","fa"
"POt9WoVVOpqxWwQjSk5XhpbPc93NPcF5+hV9MESgbVo=","POt9WoVVOpqxWwQjSk5XhpbPc93NPcF5+hV9MESgbVo=","POt9WoVVOpqxWwQjSk5XhpbPc93NPcF5+hV9MESgbVo=","","","","5","0","2020-07-28","en"
"4I6gHWqIFu9fLYmto4INlBA4nVCXodZSlOyoPaDqkI=","4I6gHWqIFu9fLYmto4INlBA4nVCXodZSlOyoPaDqkI=","4I6gHWqIFu9fLYmto4INlBA4nVCXodZSlOyoPaDqkI=","","","","0","6","2020-08-18","en"
"MHqZeUH+YkUtFTsWzyngLv7XTBXmGQP7JsuRP9eVXk=","MHqZeUH+YkUtFTsWzyngLv7XTBXmGQP7JsuRP9eVXk=","MHqZeUH+YkUtFTsWzyngLv7XTBXmGQP7JsuRP9eVXk=","Maine","women rights activist
#blacklivesmatters
#humanlivesmatters","","162","499","2020-05-19","en"
"tyqOfCiPNGL7SePYuoG7FmMmHozYXbpkZ0ATKxbZJU=","tyqOfCiPNGL7SePYuoG7FmMmHozYXbpkZ0ATKxbZJU=","tyqOfCiPNGL7SePYuoG7FmMmHozYXbpkZ0ATKxbZJU=","","researcher of South American studies","","1","5","2020-09-20","en"
"f2bkYdhIXLbBgBrFR0gK5JDoydmXiarKbWgts0FfyKg=","f2bkYdhIXLbBgBrFR0gK5JDoydmXiarKbWgts0FfyKg=","f2bkYdhIXLbBgBrFR0gK5JDoydmXiarKbWgts0FfyKg=","","Don’t stop when you’re tired. Stop when you’re done.💙

#Resistance #VoteBlue #AnimalLover #SaveThePlanet #AntiTrump","","634","972","2020-05-30","en"
"7xOsSYlGsds7aZAkQmiEEkYW3nIl8YwsqpVtOVNSlc8=","7xOsSYlGsds7aZAkQmiEEkYW3nIl8YwsqpVtOVNSlc8=","7xOsSYlGsds7aZAkQmiEEkYW3nIl8YwsqpVtOVNSlc8=","","#Resistance","","25","147","2020-08-19","en"
"O9CNYQLqvUgVKcSZpPj1P0A2oC5h1QeiDV1PbcAjSwA=","O9CNYQLqvUgVKcSZpPj1P0A2oC5h1QeiDV1PbcAjSwA=","O9CNYQLqvUgVKcSZpPj1P0A2oC5h1QeiDV1PbcAjSwA=","","#Resistance","","64","130","2020-06-23","en"
"dCE0g6HlwTdiCGhy6qJf9jeErfsbi2O2K2KTO9ZyhWI=","dCE0g6HlwTdiCGhy6qJf9jeErfsbi2O2K2KTO9ZyhWI=","dCE0g6HlwTdiCGhy6qJf9jeErfsbi2O2K2KTO9ZyhWI=","","GOD
Nation
Peace for Peace
#wfbap we follow back AMERICAN PATRIOTS!","","166","292","2020-09-05","en"
"33Sm6bZv1nnOhdySB2Uw9CW54F7HhhZh1v9f9cjEmz8=","33Sm6bZv1nnOhdySB2Uw9CW54F7HhhZh1v9f9cjEmz8=","33Sm6bZv1nnOhdySB2Uw9CW54F7HhhZh1v9f9cjEmz8=","","Anti #Globalism & #Radicalism 

➡ we trust #PresidentTrump  
_‎‎‎‎‎‎‎‎‎#Restart_opposition
‎‎‎‎‎‎‎#patriot
‎‎‎‎‎‎‎#trump2020
#MAGA
#MIGA
@restartleader
‎‎‎‎‎‎‎‎","","153","215","2020-08-22","fa"
"eZooLPE259QCg96conkscE2MGta5Stpp1jyfyssuQ=","eZooLPE259QCg96conkscE2MGta5Stpp1jyfyssuQ=","eZooLPE259QCg96conkscE2MGta5Stpp1jyfyssuQ=","Texas","Texas is red and will be Red this November
No One Can Destroy Our Nation
#MAGA","","125","85","2020-09-06","en"
"QuGYbAmw5+5VxSbOIO3L6CwQa514xcDXjxve4TGE8W0=","QuGYbAmw5+5VxSbOIO3L6CwQa514xcDXjxve4TGE8W0=","QuGYbAmw5+5VxSbOIO3L6CwQa514xcDXjxve4TGE8W0=","venezuela","Aprende de los errores de los demás. No vivirás bastante para cometerlos todos.","","2274","5142","2020-01-26","en"
"213589457","HispanTV","Hispantv","Teherán","Medio no corporativo, que se hace eco de las realidades del mundo tal como son, con gran diversidad de noticias, reportajes, documentales y programas","http://t.co/SU1GJqdDNM","161512","31","2010-11-09","es"
"U7I8oN1wolvWCMNbO+xCPDLzylIFYaRq8J8fgz9kuE=","U7I8oN1wolvWCMNbO+xCPDLzylIFYaRq8J8fgz9kuE=","U7I8oN1wolvWCMNbO+xCPDLzylIFYaRq8J8fgz9kuE=","portland","I am an American fighting for human rights, women's rights and fairness.
love books, music & nature
#voteblue 🌊💙🌊 #resistance #maskup","","298","269","2020-08-02","fa"
"qB3INtE5TFpNligOdQSzlyxkvxHWwRWlSP0RilOsDTM=","qB3INtE5TFpNligOdQSzlyxkvxHWwRWlSP0RilOsDTM=","qB3INtE5TFpNligOdQSzlyxkvxHWwRWlSP0RilOsDTM=","","“Be yourself; everyone else is already taken.” 

Palestinian-American 
#resitance #BlueWave #Freedom #SaveThePlanet #BLM","","1257","1637","2020-06-01","en"
"UIeFCmjPYMqMHHOiMgazVx3b8L3dlVvNSSLpwXvEfA=","UIeFCmjPYMqMHHOiMgazVx3b8L3dlVvNSSLpwXvEfA=","UIeFCmjPYMqMHHOiMgazVx3b8L3dlVvNSSLpwXvEfA=","","","","0","0","2020-06-08","en"
"Bl9IUxp6GStTkiNGbhfBJM9xu85e3Y9BQdNd97GFAI=","Bl9IUxp6GStTkiNGbhfBJM9xu85e3Y9BQdNd97GFAI=","Bl9IUxp6GStTkiNGbhfBJM9xu85e3Y9BQdNd97GFAI=","","Freelance Journalist 📝
Middle-Eastern Politics  🌍


No Direct Message 🚫 ⛔","https://t.co/4g3N7yimJD","2499","2701","2019-08-11","en"
"JNDaZpeNuHOsxlhmPviGGKe9xF453u8IYPdgQXlas=","JNDaZpeNuHOsxlhmPviGGKe9xF453u8IYPdgQXlas=","JNDaZpeNuHOsxlhmPviGGKe9xF453u8IYPdgQXlas=","","Anti Globalists and Radicals/
/Iran's #patriot against the terrorist IRI‌ /  fan of President Trump #trump2020
#Restart_opposition/ #Restartleader
#GeneralFlynn","","267","407","2020-09-05","fa"
"M88+Q5bPagYBGdY8Y0yKhCRBIBRrMV563kCES6K8P5U=","M88+Q5bPagYBGdY8Y0yKhCRBIBRrMV563kCES6K8P5U=","M88+Q5bPagYBGdY8Y0yKhCRBIBRrMV563kCES6K8P5U=","","Do not think too much. Just do what you enjoy😁
 lover of animals, music and dance🐕🎶💃
#voteblue #resistance","","52","103","2020-09-05","fa"
"6oS8MGSDB5qwiNMvr+d2ITHHgU1DxnqXN94hWmGD1HM=","6oS8MGSDB5qwiNMvr+d2ITHHgU1DxnqXN94hWmGD1HM=","6oS8MGSDB5qwiNMvr+d2ITHHgU1DxnqXN94hWmGD1HM=","","#Resistance","","0","0","2020-08-19","en"
"qkR9LcAxIkfQNModPAxx7E3cxGlJ2JE2hXjDxfXSc=","qkR9LcAxIkfQNModPAxx7E3cxGlJ2JE2hXjDxfXSc=","qkR9LcAxIkfQNModPAxx7E3cxGlJ2JE2hXjDxfXSc=","","‏‏یک نگاه مهربان، ما را بس است...","","176","693","2017-01-16","fa"
"QXyUcPxvoQ+uzkqCj6O+AT9nUf3Avh0JTvwTG9GncQk=","QXyUcPxvoQ+uzkqCj6O+AT9nUf3Avh0JTvwTG9GncQk=","QXyUcPxvoQ+uzkqCj6O+AT9nUf3Avh0JTvwTG9GncQk=","","Coz It's Us Against the World","","157","226","2020-01-09","en-gb"
"xRguKYrfYy7pBmb6LzrFQw9XUmjThHyA+WSFqP7u5E=","xRguKYrfYy7pBmb6LzrFQw9XUmjThHyA+WSFqP7u5E=","xRguKYrfYy7pBmb6LzrFQw9XUmjThHyA+WSFqP7u5E=","Westwood, MI","","","0","0","2020-02-06","en"
"BAszjp3oepGsQa6QkPdEbzGMOFLIUxZpwR7JP7NGL8=","BAszjp3oepGsQa6QkPdEbzGMOFLIUxZpwR7JP7NGL8=","BAszjp3oepGsQa6QkPdEbzGMOFLIUxZpwR7JP7NGL8=","","","","0","0","2020-10-03","en"
"LcYog9GLZJZDeLbsprN63d+eAevmKg5G969mLe3PDQ=","LcYog9GLZJZDeLbsprN63d+eAevmKg5G969mLe3PDQ=","LcYog9GLZJZDeLbsprN63d+eAevmKg5G969mLe3PDQ=","Virginia","#HarleyDavidson #MAGA #AmericaFirst","","1","5","2020-09-24","en"
"HCFKjTPRo2aPKaVhAjPm0kf6eu+Xb7NnNVSSQp8jCi0=","HCFKjTPRo2aPKaVhAjPm0kf6eu+Xb7NnNVSSQp8jCi0=","HCFKjTPRo2aPKaVhAjPm0kf6eu+Xb7NnNVSSQp8jCi0=","Detroit, MI",".Environmentalist . Entrepreneur .Live the life . 🇺🇸","","11","44","2019-04-15","en"
"C9vGau5jQ1ePnWmaL5h01KM639A6QbtYskwsE1Tlk=","C9vGau5jQ1ePnWmaL5h01KM639A6QbtYskwsE1Tlk=","C9vGau5jQ1ePnWmaL5h01KM639A6QbtYskwsE1Tlk=","","#Resistance","","40","157","2020-07-26","en"
"s9QzsXwjIqGzQPB4jvTfxqdRMfqA6FMCGa3URpj6Xh0=","s9QzsXwjIqGzQPB4jvTfxqdRMfqA6FMCGa3URpj6Xh0=","s9QzsXwjIqGzQPB4jvTfxqdRMfqA6FMCGa3URpj6Xh0=","","RESTART, The Only Iranian Movement That Fights Oppression And Ignorance","https://t.co/xpxi4XmuU4","74","250","2020-08-23","en"
"1099221870530961408","Mireille Paradis","ParadisMireille","France","Pour être libre, la démocratie ne suffit pas ! 
Vive la France !","","11036","11653","2019-02-23","en"
"8VV6M7aBlPCNFrfrFHeK7QPzc9vkoLjb2szM9kd1JRI=","8VV6M7aBlPCNFrfrFHeK7QPzc9vkoLjb2szM9kd1JRI=","8VV6M7aBlPCNFrfrFHeK7QPzc9vkoLjb2szM9kd1JRI=","venezuela","La vida no consiste en encontrarse a uno mismo, sino en crearse a uno mismo.","","2045","5320","2020-01-10","en"
"xkCWfX+FKOlOHNYjW1jeAG4IfrkxhOZLVbgnDWHVevg=","xkCWfX+FKOlOHNYjW1jeAG4IfrkxhOZLVbgnDWHVevg=","xkCWfX+FKOlOHNYjW1jeAG4IfrkxhOZLVbgnDWHVevg=","","‏‏‏‏‏‏‏‏‏‏‏‏‏‎‎‎‎‎‎‎‎‎‎‎‎#Patriot‎.‎‎‎‎‎‎‎‎‎‎#Trump2020 ‎#QAnon ‎‎‎‎#RestartLeader  ‎‎‎‎‎#Restartmiga.⭐⭐⭐ ‎‎‎‎‎‎‎‎‎‎‎‎#MAGA.‎‎‎‎‎‎‎‎‎ ‎#Cyrus_I ‎‎‎‎‎‎‎‎‎‎‎ ‎","","384","584","2020-08-13","fa"
"X5MKDiO5yHYFnEceWV5XPXOXRdlIezDxs9FLTUCxPE=","X5MKDiO5yHYFnEceWV5XPXOXRdlIezDxs9FLTUCxPE=","X5MKDiO5yHYFnEceWV5XPXOXRdlIezDxs9FLTUCxPE=","Cleveland_USA","#justicefighter...Juventus fan...love turtles and babies 😍... Hate imperialism.... I love my car...Peugeot 😉","","215","502","2020-05-20","en"
"1091795789263921152","با تو...","MariequMoi","Tehran","لطفا با ادب وارد شوید!
#کاش_یاد_بگیرم","https://t.co/7t31unZZzx","5953","6122","2019-02-02","fa"
"lE4BRp3TYIzl9P5jUGOGQ1C2DP53Pjt+EBjlwj3Zg=","lE4BRp3TYIzl9P5jUGOGQ1C2DP53Pjt+EBjlwj3Zg=","lE4BRp3TYIzl9P5jUGOGQ1C2DP53Pjt+EBjlwj3Zg=","New York, USA","For USA, I live...","","80","608","2020-06-13","fa"
"7ZfPUFNudNMuutOZKj4Qmuyv4MuGlkvu+eyPVHUhApE=","7ZfPUFNudNMuutOZKj4Qmuyv4MuGlkvu+eyPVHUhApE=","7ZfPUFNudNMuutOZKj4Qmuyv4MuGlkvu+eyPVHUhApE=","","یک ری استارتی در حال انتظار","","2","24","2020-08-22","fa"
"KGfVcENt2yOI+y2PGcyd+oxI0V882B1qVmwSZsITm4=","KGfVcENt2yOI+y2PGcyd+oxI0V882B1qVmwSZsITm4=","KGfVcENt2yOI+y2PGcyd+oxI0V882B1qVmwSZsITm4=","","","","1","10","2020-10-06","en"
"jWkurFac8vhkrkKlTqvhjp4rwEVXCuZ7uOhVc+bs1ZY=","jWkurFac8vhkrkKlTqvhjp4rwEVXCuZ7uOhVc+bs1ZY=","jWkurFac8vhkrkKlTqvhjp4rwEVXCuZ7uOhVc+bs1ZY=","Frankfurt on the Main, Germany","I am very hard to kill!","","73","323","2010-09-09","en"
"6qhrzJLryTiE7VlJkmY+cKE5VsITiaFwMA7s3Dr5I=","6qhrzJLryTiE7VlJkmY+cKE5VsITiaFwMA7s3Dr5I=","6qhrzJLryTiE7VlJkmY+cKE5VsITiaFwMA7s3Dr5I=","Indonesia","sharing my happy thoughts 🌹","","584","383","2020-01-04","id"
"qb7oI6mpyssEK1+AulE9g7rOChgVTfVOIDhXM8tA=","qb7oI6mpyssEK1+AulE9g7rOChgVTfVOIDhXM8tA=","qb7oI6mpyssEK1+AulE9g7rOChgVTfVOIDhXM8tA=","","La justice pour tous","","177","139","2020-05-19","fr"
"PGlL6uLXcVREv8PWCzuce8yOgNNotnbjs7HxZRWnPNM=","PGlL6uLXcVREv8PWCzuce8yOgNNotnbjs7HxZRWnPNM=","PGlL6uLXcVREv8PWCzuce8yOgNNotnbjs7HxZRWnPNM=","","#Resistance","","42","176","2020-08-20","en"
"omRh0zDwusVAF9rt9MuTZqyS2FS0swMJjaB47Aj6jX0=","omRh0zDwusVAF9rt9MuTZqyS2FS0swMJjaB47Aj6jX0=","omRh0zDwusVAF9rt9MuTZqyS2FS0swMJjaB47Aj6jX0=","","Linda Smith holds a PhD in International Relations from Princeton University","","13","70","2020-09-10","en"
"tjdipDC5rA03eZ7RlnRdm647XPAlKciQYBdfArLuB4=","tjdipDC5rA03eZ7RlnRdm647XPAlKciQYBdfArLuB4=","tjdipDC5rA03eZ7RlnRdm647XPAlKciQYBdfArLuB4=","New York","“The philosophers have only interpreted the world, in various ways. The point, however, is to change it."" Karl Marx
#VoteBlue #Resist","","77","172","2019-10-23","en"
"kZGEJotopBBwLJJj0YjrQeyJBbZcuWKheDJkRluobQ=","kZGEJotopBBwLJJj0YjrQeyJBbZcuWKheDJkRluobQ=","kZGEJotopBBwLJJj0YjrQeyJBbZcuWKheDJkRluobQ=","","","","0","71","2017-01-10","fa"
